Movie_ID,Title,Release_Date,Release_Year,Genre,Sub_Genre,Language,Country,Director,Production_Company,Budget_USD,Revenue_USD,Runtime_Min,IMDb_Rating,User_Rating,Vote_Count,Popularity_Score,OTT_Platform,OTT_Available,OTT_Release_Date,Content_Type,Age_Rating,Awards_Count,Franchise,Sequel
MV09889,Jai Bhim,2016-01-28,2016,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,32380000.0,33316000.0,94,7.9,7.7,10840,11.8,SonyLIV,Yes,2016-07-27,Movie,18+,1,Mission Impossible,No
MV09890,Pulp Fiction,2015-07-11,2015,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,58747000.0,61621000.0,96,7.5,7.8,2010,54.4,Netflix,Yes,2015-08-24,Movie,R,3,Star Wars,No
MV09891,The Shawshank Redemption,2006-12-17,2006,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,1874000.0,6011759.0,123,7.9,7.4,6609,80.79,Disney+,Yes,2007-10-13,Movie,16+,1,Mission Impossible,No
MV09892,The Dark Knight,2015-05-01,2015,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,28621000.0,100563000.0,91,6.8,7.0,330163,46.83,Disney+,Yes,2016-09-23,Movie,R,2,,No
MV09893,Master,2002-03-16,2002,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,17947000.0,8818000.0,134,7.0,7.2,5516,49.65,Not Available,No,,Movie,PG-13,2,,No
MV09894,Baahubali 2: The Conclusion,2025-08-15,2025,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,8710000.0,125049506.0,133,6.6,6.8,10160,64.42,JioCinema,Yes,2026-07-03,Series,16+,1,Baahubali,Yes
MV09895,Dangal,2015-04-12,2015,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,430862000.0,559775000.0,161,7.0,7.3,290,67.59,Not Available,No,,Movie,U,0,,No
MV09896,The Godfather,2007-01-17,2007,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,9598000.0,169446930.0,134,6.9,7.0,1849,77.09,Apple TV+,Yes,2008-03-18,Movie,16+,4,,No
MV09897,Animal,2011-08-15,2011,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,18493000.0,95365000.0,111,7.8,7.8,7364,58.55,SonyLIV,Yes,2012-04-27,Movie,16+,3,Fast & Furious,Yes
MV09898,Baahubali: The Beginning,2002-08-20,2002,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,58950000.0,487452000.0,134,7.2,7.3,1004,77.45,Hulu,Yes,2003-10-29,Movie,18+,2,Baahubali,No
MV09899,Barfi!,2016-04-10,2016,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,69312000.0,198912000.0,91,7.6,7.3,48516,23.69,Prime Video,Yes,2016-10-22,Movie,16+,1,Star Wars,Yes
MV09900,Drishyam,2020-11-18,2020,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,26048000.0,81949000.0,120,6.3,6.2,41473,51.35,Netflix,Yes,2021-12-06,Movie,18+,1,,No
MV09901,Interstellar,2017-02-28,2017,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,21493000.0,20648000.0,70,8.1,7.8,12227,56.09,Netflix,Yes,2018-08-26,Movie,18+,5,,No
MV09902,Titanic,2010-06-16,2010,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,63738000.0,117784000.0,110,5.9,5.9,408,87.21,Hulu,Yes,2011-07-07,Movie,U/A,2,,No
MV09903,Queen,2003-08-07,2003,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,32534000.0,140590000.0,114,6.0,5.7,755,71.8,Netflix,Yes,2004-10-31,Movie,PG,3,,No
MV09904,The Godfather,2015-07-19,2015,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,74862000.0,122662000.0,104,7.7,7.6,15683,53.28,Prime Video,Yes,2016-01-05,Movie,U/A,5,,No
MV09905,Parasite,2016-12-18,2016,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,170474000.0,483859000.0,101,6.9,6.8,4440,53.92,Prime Video,Yes,2017-06-14,Movie,18+,0,,No
MV09906,Baahubali 2: The Conclusion,2008-10-07,2008,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,63156000.0,288599000.0,162,5.6,5.3,8737,46.93,Hulu,Yes,2009-06-06,Movie,R,0,Baahubali,Yes
MV09907,Taare Zameen Par,2005-04-17,2005,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,46113000.0,40910000.0,170,7.5,7.5,1832,58.54,Hulu,Yes,2006-06-19,Movie,U,0,,No
MV09908,Zindagi Na Milegi Dobara,2023-01-04,2023,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,62432000.0,58038000.0,128,6.6,6.7,15679,73.5,Disney+,Yes,2023-12-12,Movie,U,3,James Bond,Yes
MV09909,Titanic,2019-05-05,2019,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,180462000.0,90826000.0,128,6.9,6.9,2452,28.62,Netflix,Yes,2019-12-20,Movie,U,3,,No
MV09910,Baahubali 2: The Conclusion,2024-01-19,2024,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,63086000.0,380868000.0,71,4.9,4.4,11503,28.07,Not Available,No,,Movie,16+,3,Baahubali,Yes
MV09911,Stree,2001-06-26,2001,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,50099000.0,127035000.0,101,8.0,7.9,209,51.18,Disney+,Yes,2002-08-22,Series,U/A,4,,No
MV09912,PK,2008-07-11,2008,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,47936000.0,46686000.0,119,7.0,6.9,2468,39.62,Disney+,Yes,2009-08-10,Series,PG,1,Jurassic,No
MV09913,3 Idiots,2020-01-08,2020,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,191432000.0,907073000.0,93,6.7,6.6,7923,48.25,Prime Video,Yes,2020-05-21,Movie,U,1,,No
MV09914,Forrest Gump,2005-04-25,2005,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,13024000.0,44652451.0,100,3.8,3.6,4384,53.95,SonyLIV,Yes,2005-08-13,Movie,18+,3,Marvel Universe,Yes
MV09915,Pulp Fiction,2002-11-27,2002,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,11381000.0,109936589.0,95,6.6,6.7,1721,67.68,Netflix,Yes,2003-01-22,Movie,U,3,Harry Potter,No
MV09916,Rockstar,2019-06-15,2019,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,11599000.0,237774700.0,74,7.8,7.9,9142,66.75,SonyLIV,Yes,2020-08-29,Movie,U,3,Marvel Universe,Yes
MV09917,K.G.F: Chapter 1,2005-01-18,2005,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,12387000.0,58694995.0,147,6.2,6.0,7700,64.75,ZEE5,Yes,2005-03-09,Movie,PG-13,2,K.G.F,No
MV09918,K.G.F: Chapter 2,2006-03-18,2006,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,42350000.0,25613000.0,165,7.1,7.1,263,60.85,Netflix,Yes,2007-04-03,Movie,16+,1,K.G.F,Yes
MV09919,Dangal,2000-10-07,2000,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,60661000.0,27747000.0,172,4.9,4.7,1346,37.42,ZEE5,Yes,2001-06-14,Movie,PG,2,Mission Impossible,Yes
MV09920,Andhadhun,2022-12-17,2022,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,31021000.0,34425000.0,124,7.2,7.4,5267,62.72,Netflix,Yes,2023-01-17,Movie,R,0,,No
MV09921,Drishyam,2000-09-18,2000,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,13249000.0,47405959.0,118,6.4,6.5,70586,48.06,Not Available,No,,Movie,PG,3,,Yes
MV09922,Kahaani,2004-04-08,2004,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,63993000.0,32823000.0,132,9.1,9.9,977,53.18,HBO Max,Yes,2005-04-29,Series,PG,8,,No
MV09923,Dilwale Dulhania Le Jayenge,2005-11-03,2005,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,9821000.0,144098252.0,75,7.2,7.3,188,62.05,Hulu,Yes,2006-08-31,Movie,U/A,3,,No
MV09924,Pulp Fiction,2012-09-07,2012,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,17437000.0,76318000.0,94,6.1,6.4,9681,46.92,Prime Video,Yes,2013-03-30,Movie,U,1,,Yes
MV09925,The Shawshank Redemption,2001-10-12,2001,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,7703000.0,206564983.0,79,5.6,6.1,3717,47.44,Disney+,Yes,2002-01-19,Series,U,3,,No
MV09926,Titanic,2014-12-19,2014,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,20409000.0,10037000.0,171,7.9,7.7,3513,44.35,JioCinema,Yes,2015-06-21,Series,PG-13,2,,No
MV09927,Inception,2014-03-15,2014,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,31460000.0,21711000.0,142,6.0,5.5,101,63.16,Netflix,Yes,2014-10-26,Movie,16+,1,,No
MV09928,K.G.F: Chapter 1,2012-05-21,2012,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,68578000.0,22281000.0,128,6.3,6.3,6552,65.22,Apple TV+,Yes,2013-04-23,Movie,16+,4,K.G.F,No
MV09929,Dangal,2025-10-05,2025,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,50861000.0,158373000.0,173,6.2,6.0,5265,29.38,Hulu,Yes,2026-02-17,Movie,PG,2,Marvel Universe,Yes
MV09930,The Shawshank Redemption,2024-12-13,2024,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,54921000.0,67915000.0,109,5.9,6.3,21241,40.94,Not Available,No,,Movie,PG-13,1,,No
MV09931,Bajrangi Bhaijaan,2013-09-09,2013,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,9659000.0,2984370.0,135,6.8,6.5,1782,67.88,Not Available,No,,Series,R,0,,No
MV09932,Drishyam,2025-06-27,2025,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,19094000.0,176182000.0,140,5.9,6.0,727,86.3,JioCinema,Yes,2025-09-11,Series,PG-13,3,,No
MV09933,Barfi!,2021-11-23,2021,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,12208000.0,54812761.0,146,5.9,6.0,4896,64.14,Not Available,No,,Series,16+,2,Mission Impossible,Yes
MV09934,Pushpa: The Rise,2006-10-08,2006,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,27029000.0,12918000.0,134,7.1,7.1,3396,50.34,JioCinema,Yes,2007-10-18,Movie,R,2,Pushpa,No
MV09935,The Shawshank Redemption,2013-09-06,2013,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,14252000.0,366626478.0,123,4.5,4.6,2827,61.64,Prime Video,Yes,2013-12-30,Movie,U,3,,No
MV09936,Baahubali 2: The Conclusion,2025-08-18,2025,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,15838000.0,42648000.0,126,5.8,6.3,81237,40.22,Netflix,Yes,2026-11-11,Movie,18+,2,Baahubali,Yes
MV09937,Lagaan,2023-10-24,2023,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,41819000.0,380015000.0,128,7.2,7.3,375,55.32,ZEE5,Yes,2025-01-25,Movie,U,1,,No
MV09938,Baahubali 2: The Conclusion,2009-11-02,2009,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,65644000.0,229680000.0,104,9.7,9.9,11162,51.78,Prime Video,Yes,2010-02-20,Series,R,7,Baahubali,Yes
MV09939,Master,2016-08-18,2016,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,18750000.0,36386000.0,131,7.4,7.9,312,7.82,Not Available,No,,Movie,R,3,,No
MV09940,Bajrangi Bhaijaan,2013-03-23,2013,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,572307000.0,357541000.0,143,5.5,5.5,2922,51.63,Disney+,Yes,2014-03-20,Movie,U,1,,No
MV09941,Kantara,2007-11-25,2007,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,27758000.0,37045000.0,169,5.6,5.8,3349,50.85,Not Available,No,,Movie,R,2,,No
MV09942,3 Idiots,2003-03-21,2003,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,118746000.0,381245000.0,89,7.3,7.5,304,33.41,ZEE5,Yes,2004-08-13,Series,PG-13,3,,No
MV09943,The Shawshank Redemption,2025-09-07,2025,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,47412000.0,345320000.0,115,7.6,7.5,8708,29.09,Netflix,Yes,2026-11-14,Series,R,0,,No
MV09944,Dilwale Dulhania Le Jayenge,2015-02-21,2015,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,32273000.0,14529000.0,138,4.8,4.8,3489,14.78,Prime Video,Yes,2015-12-20,Movie,16+,1,Star Wars,No
MV09945,Avatar,2023-05-09,2023,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,41338000.0,12443000.0,178,5.1,5.1,6404,64.41,Netflix,Yes,2023-09-29,Movie,18+,0,,No
MV09946,Rockstar,2012-02-01,2012,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,9116000.0,,165,8.9,8.7,5965,66.2,SonyLIV,Yes,2012-05-21,Movie,U/A,5,,No
MV09947,Andhadhun,2021-04-04,2021,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,15234000.0,152568000.0,131,7.2,7.0,19399,69.84,Prime Video,Yes,2021-11-13,Series,U,7,,No
MV09948,Gully Boy,2024-01-26,2024,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,61852000.0,52266000.0,153,7.0,7.1,1252,53.92,Apple TV+,Yes,2025-01-01,Movie,PG,1,Toy Story,Yes
MV09949,Interstellar,2019-07-02,2019,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,52516000.0,168967000.0,113,6.1,5.9,278,55.84,Netflix,Yes,2020-04-28,Movie,PG,1,,No
MV09950,Inception,2017-11-15,2017,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,95425000.0,594480000.0,143,6.0,6.0,1032,1.56,Apple TV+,Yes,2018-11-01,Movie,R,3,,No
MV09951,Pushpa: The Rise,2013-09-07,2013,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,133942000.0,340068000.0,124,6.8,6.4,28323,59.33,Hulu,Yes,2014-02-18,Movie,PG-13,1,Pushpa,No
MV09952,Avatar,2017-12-12,2017,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,80529000.0,171092000.0,111,6.7,6.5,15964,54.7,Apple TV+,Yes,2018-12-02,Movie,18+,2,,No
MV09953,Interstellar,2004-07-15,2004,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,24325000.0,23579000.0,138,6.9,7.1,211,47.55,Not Available,No,,Movie,U/A,1,,No
MV09954,Rockstar,2025-01-09,2025,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,46326000.0,215144000.0,99,6.9,6.9,1640,63.94,Netflix,Yes,2025-11-17,Series,R,4,Star Wars,Yes
MV09955,Bajrangi Bhaijaan,2008-10-16,2008,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,90194000.0,221700000.0,94,5.1,5.0,1709,24.39,HBO Max,Yes,2009-03-01,Movie,18+,4,Jurassic,Yes
MV09956,Inception,2002-09-16,2002,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,42261000.0,75085000.0,86,7.9,8.1,1450,61.34,Netflix,Yes,2004-03-17,Movie,16+,1,Star Wars,Yes
MV09957,Taare Zameen Par,2007-02-10,2007,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,28950000.0,209124000.0,112,6.7,6.4,18094,52.38,Netflix,Yes,2008-01-06,Movie,16+,0,,No
MV09958,Interstellar,2019-09-18,2019,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,90513000.0,182679000.0,137,7.3,7.5,12190,63.73,Hulu,Yes,2021-03-13,Movie,U,2,,No
MV09959,Parasite,2021-02-13,2021,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,191473000.0,759030000.0,91,6.9,6.8,5470,70.4,Not Available,No,,Movie,18+,1,Harry Potter,No
MV09960,Baahubali 2: The Conclusion,2009-08-03,2009,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,23606000.0,15034000.0,105,5.2,4.9,1743,48.05,ZEE5,Yes,2010-08-23,Movie,16+,1,Baahubali,Yes
MV09961,Baahubali: The Beginning,2021-03-23,2021,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,17662000.0,10486000.0,122,6.2,6.4,7638,58.61,Disney+,Yes,2022-09-11,Movie,R,2,Baahubali,Yes
MV09962,The Godfather,2018-10-06,2018,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,20687000.0,12104000.0,93,7.8,7.7,2684,40.47,Disney+,Yes,2019-03-13,Movie,PG-13,2,Star Wars,Yes
MV09963,Gully Boy,2020-07-22,2020,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,93311000.0,288427000.0,70,4.1,4.0,133,60.32,Disney+,Yes,2021-02-24,Movie,16+,1,,No
MV09964,Avatar,2002-09-18,2002,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,66428000.0,34984000.0,136,6.7,6.7,1058,44.91,Disney+,Yes,2002-11-03,Movie,R,2,,No
MV09965,Drishyam,2010-08-27,2010,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,28211000.0,20385000.0,117,7.7,7.5,243,35.95,Disney+,Yes,2011-06-18,Movie,U/A,2,,No
MV09966,Lagaan,2010-06-15,2010,Drama/Sport,Sport,Hindi,India,Ashutosh Gowariker,Aamir Khan Productions,24515000.0,3580000.0,161,8.6,8.4,680,63.21,Prime Video,Yes,2011-04-27,Movie,18+,4,,No
MV09967,The Godfather,2016-04-06,2016,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,6990000.0,9224772.0,74,7.5,7.5,1028,57.64,Not Available,No,,Movie,16+,1,,No
MV09968,Baahubali 2: The Conclusion,2015-06-12,2015,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,66197000.0,85755000.0,89,7.0,6.9,6007,58.59,JioCinema,Yes,2016-07-12,Movie,PG-13,2,Baahubali,Yes
MV09969,Animal,2006-10-19,2006,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,33255000.0,11797000.0,124,7.8,7.6,6377,43.66,Prime Video,Yes,2006-12-24,Movie,R,1,Marvel Universe,Yes
MV09970,Pulp Fiction,2003-08-05,2003,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,72909000.0,36276000.0,144,7.4,7.5,5477,22.08,Apple TV+,Yes,2004-09-28,Movie,U/A,2,Marvel Universe,Yes
MV09971,Avatar,2022-11-10,2022,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,26457000.0,177828000.0,93,7.1,7.0,3636,37.69,Netflix,Yes,2024-04-25,Movie,U,2,,No
MV09972,Master,2018-11-20,2018,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,212916000.0,117112000.0,116,6.5,6.6,1069,40.01,SonyLIV,Yes,2020-03-22,Movie,PG,3,,No
MV09973,Dilwale Dulhania Le Jayenge,2011-02-26,2011,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,15679000.0,219330000.0,141,6.5,6.7,1833,61.06,Prime Video,Yes,2012-07-15,Series,PG,0,,No
MV09974,Dilwale Dulhania Le Jayenge,2014-01-15,2014,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,11098000.0,6061155.0,75,6.5,6.6,1056,58.7,JioCinema,Yes,2014-08-04,Movie,U/A,4,,No
MV09975,The Dark Knight,2010-07-26,2010,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,5995000.0,195455165.0,125,5.4,5.3,2306,38.33,JioCinema,Yes,2011-02-28,Movie,PG,4,,No
MV09976,K.G.F: Chapter 2,2004-11-03,2004,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,70582000.0,285605000.0,78,6.3,6.3,94316,42.37,JioCinema,Yes,2005-11-20,Movie,16+,0,K.G.F,Yes
MV09977,Barfi!,2004-03-03,2004,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,43769000.0,1072796000.0,70,6.5,6.5,35128,43.26,Hulu,Yes,2005-07-23,Movie,PG,1,,No
MV09978,Animal,2014-10-28,2014,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,15514000.0,39645000.0,140,7.9,8.2,2780,56.72,Netflix,Yes,2015-10-29,Movie,18+,3,,No
MV09979,Kabhi Khushi Kabhie Gham,2017-03-18,2017,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,14046000.0,2297292.0,154,6.2,6.1,5820,41.94,Disney+,Yes,2018-01-06,Movie,R,2,James Bond,Yes
MV09980,Bajrangi Bhaijaan,2010-06-14,2010,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,107640000.0,1380988000.0,96,6.3,6.3,11562,35.02,Netflix,Yes,2011-10-23,Series,PG,0,,No
MV09981,Parasite,2025-10-03,2025,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,24098000.0,44122000.0,142,6.5,6.3,1401,53.02,Disney+,Yes,2026-10-02,Movie,16+,1,DC Universe,No
MV09982,Parasite,2011-01-10,2011,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,20379000.0,49684000.0,74,8.0,8.2,3957,68.39,Not Available,No,,Series,U,3,,No
MV09983,Vikram,2001-09-22,2001,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,66436000.0,257609000.0,98,6.0,5.9,7265,58.29,Disney+,Yes,2001-12-03,Movie,U,1,Marvel Universe,Yes
MV09984,Gully Boy,2019-06-26,2019,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,326279000.0,2706899000.0,140,7.0,7.1,11392,65.0,,Yes,2019-08-02,Series,PG-13,1,,No
MV09985,Pulp Fiction,2014-09-02,2014,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,10197000.0,184062795.0,91,6.4,6.5,2053,34.64,JioCinema,Yes,2015-01-27,Movie,PG,1,,No
MV09986,Jai Bhim,2019-10-25,2019,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,11502000.0,29729635.0,127,7.4,7.3,565,33.25,Prime Video,Yes,2020-05-26,Movie,R,5,DC Universe,Yes
MV09987,Kantara,2003-12-19,2003,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,36804000.0,149333000.0,128,6.1,6.1,8923,63.04,ZEE5,Yes,2005-01-13,Series,R,2,,No
MV09988,Rockstar,2021-03-19,2021,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,207890000.0,263381000.0,113,6.7,6.9,2640,21.87,Not Available,No,,Series,U,0,,No
MV09989,Forrest Gump,2017-01-26,2017,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,40131000.0,31518000.0,102,5.7,5.5,1837,63.89,Not Available,No,,Movie,U/A,3,,No
MV09990,Kahaani,2005-07-26,2005,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,2901000.0,42783576.0,148,6.3,7.0,880,36.98,Netflix,Yes,2007-01-26,Series,PG,0,Toy Story,No
MV09991,Kabhi Khushi Kabhie Gham,2022-07-02,2022,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,6550000.0,649106321.0,143,6.1,5.5,871,69.37,HBO Max,Yes,2023-01-24,Series,R,1,Marvel Universe,Yes
MV09992,Kabhi Khushi Kabhie Gham,2025-06-20,2025,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,49282000.0,125859000.0,156,6.1,6.0,1112,79.3,Prime Video,Yes,2025-11-10,Movie,U,0,DC Universe,Yes
MV09993,PK,2018-11-23,2018,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,9470000.0,87582957.0,147,7.3,7.5,56531,54.04,Netflix,Yes,2020-04-13,Movie,16+,2,,No
MV09994,Barfi!,2010-07-15,2010,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,21793000.0,11158000.0,139,6.5,6.4,2792,39.48,Disney+,Yes,2011-05-22,Series,U/A,1,Fast & Furious,Yes
MV09995,PK,2023-04-19,2023,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Rajkumar Hirani Films,14911000.0,256178068.0,91,7.1,7.0,903,65.99,,Yes,2023-06-05,Movie,R,0,,No
MV09996,Forrest Gump,2001-07-09,2001,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,56825000.0,61211000.0,106,7.3,6.9,9012,53.0,Netflix,Yes,2001-10-26,Movie,PG-13,4,Marvel Universe,No
MV09997,Master,2007-04-06,2007,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,75760000.0,66979000.0,91,6.7,6.9,964,43.41,Apple TV+,Yes,2008-08-28,Movie,U/A,2,,No
MV09998,Pushpa: The Rise,2010-07-10,2010,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,384342000.0,564723000.0,101,7.6,7.6,4169,46.2,Netflix,Yes,2011-04-19,Series,PG-13,2,Pushpa,No
MV09999,Vikram,2004-03-21,2004,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,31464000.0,178414000.0,158,8.1,7.5,2302,55.22,Hulu,Yes,2004-06-20,Movie,18+,4,Harry Potter,Yes
MV10000,Avatar,2017-12-01,2017,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,54390000.0,275408000.0,159,6.5,6.3,29412,33.01,HBO Max,Yes,2018-12-15,Series,PG,3,DC Universe,No
MV10001,Avatar,2022-06-05,2022,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,75516000.0,65026000.0,112,9.7,9.6,984,78.47,SonyLIV,Yes,2023-05-28,Movie,R,7,,No
MV10002,Titanic,2017-07-15,2017,Romance/Drama,Drama,English,USA,James Cameron,20th Century Fox,21123000.0,6933000.0,137,6.4,6.1,5932,59.2,Netflix,Yes,2018-02-02,Movie,PG-13,3,,No
MV10003,Kabhi Khushi Kabhie Gham,2013-09-11,2013,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,450434000.0,333728000.0,99,6.6,6.6,2961,67.46,SonyLIV,Yes,2014-10-22,Movie,18+,1,,No
